"Stanza","Line","Line Text","Parse Rank","Parse Text","Parse Meter","Parse Stress","Length (#sylls)","Ambiguity (#parses)","Tension (#viols)","*w stress","*s unstress","*unres within","*foot size","*unres across","*w peak","*s trough","*pentameter","*iambic"
"3","7","but then","1","but THEN","-+","--","2","4","","","","","","","","","",""
"3","7","but then","3","but.then","--","--","2","4","","","","","","","","","",""
"3","7","but then","5","BUT then","+-","--","2","4","","","","","","","","","",""
"3","7","but then","7","BUT.THEN","++","--","2","4","","","","","","","","","",""
"3","8","the warmth","1","the WARMTH","-+","-+","2","4","","","","","","","","","",""
"3","8","the warmth","2","the.warmth","--","-+","2","4","","","","","","","","","",""
"3","8","the warmth","3","THE warmth","+-","-+","2","4","","","","","","","","","",""
"3","8","the warmth","4","THE.WARMTH","++","-+","2","4","","","","","","","","","",""
"3","9","i realize","1","i REA lize","-+-","-++","3","16","","","","","","","","","",""
"3","9","i realize","2","i REA li ZE","-+-+","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","3","i.rea LI ze","--+-","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","4","i REA li.ze","-+--","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","5","i REA.LI ze","-++-","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","6","i.rea LIZE","--+","-++","3","16","","","","","","","","","",""
"3","9","i realize","7","i REA.LIZE","-++","-++","3","16","","","","","","","","","",""
"3","9","i realize","8","i.rea LI.ZE","--++","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","9","I rea LIZE","+-+","-++","3","16","","","","","","","","","",""
"3","9","i realize","10","I rea LI ze","+-+-","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","11","I rea.li ZE","+--+","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","12","I rea LI.ZE","+-++","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","13","I.REA li ZE","++-+","-+-+","4","16","","","","","","","","","",""
"3","9","i realize","14","I rea.lize","+--","-++","3","16","","","","","","","","","",""
"3","9","i realize","15","I.REA lize","++-","-++","3","16","","","","","","","","","",""
"3","9","i realize","16","I.REA li.ze","++--","-+-+","4","16","","","","","","","","","",""
"4","10","is this what i dreamt of ?","1","is THIS what I dreamt OF","-+-+-+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","3","is.this WHAT i DREAMT of","--+-+-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","4","is THIS what.i DREAMT of","-+--+-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","5","is THIS what I dreamt.of","-+-+--","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","6","is THIS what I.DREAMT of","-+-++-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","7","is THIS.WHAT i DREAMT of","-++-+-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","13","is.this WHAT i.dreamt OF","--+--+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","14","is.this WHAT i DREAMT.OF","--+-++","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","15","is.this WHAT.I dreamt OF","--++-+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","16","is THIS what.i DREAMT.OF","-+--++","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","17","is THIS.WHAT i.dreamt OF","-++--+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","18","is THIS.WHAT i DREAMT.OF","-++-++","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","25","is.this WHAT.I dreamt.of","--++--","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","27","IS this WHAT i DREAMT of","+-+-+-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","29","IS this.what I dreamt OF","+--+-+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","30","IS this WHAT i.dreamt OF","+-+--+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","31","IS this WHAT i DREAMT.OF","+-+-++","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","32","IS this WHAT.I dreamt OF","+-++-+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","33","IS.THIS what I dreamt OF","++-+-+","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","39","IS this.what I dreamt.of","+--+--","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","40","IS this.what I.DREAMT of","+--++-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","41","IS this WHAT.I dreamt.of","+-++--","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","42","IS.THIS what.i DREAMT of","++--+-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","43","IS.THIS what I dreamt.of","++-+--","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","44","IS.THIS what I.DREAMT of","++-++-","----+-","6","26","","","","","","","","","",""
"4","10","is this what i dreamt of ?","51","IS.THIS what.i DREAMT.OF","++--++","----+-","6","26","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","1","the DEPTHS of HELL i LEAVE be HIND","-+-+-+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","2","the.depths OF hell I leave BE hind","--+-+-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","3","the DEPTHS of.hell I leave BE hind","-+--+-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","4","the DEPTHS of HELL i.leave BE hind","-+-+--+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","5","the DEPTHS of HELL i LEAVE be.hind","-+-+-+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","6","the DEPTHS of HELL i LEAVE.BE hind","-+-+-++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","7","the DEPTHS of HELL.I leave BE hind","-+-++-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","8","the DEPTHS.OF hell I leave BE hind","-++-+-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","9","the.depths OF hell.i LEAVE be HIND","--+--+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","10","the.depths OF hell I leave.be HIND","--+-+--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","11","the.depths OF hell I leave BE.HIND","--+-+-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","12","the.depths OF hell I.LEAVE be HIND","--+-++-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","13","the.depths OF.HELL i LEAVE be HIND","--++-+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","14","the DEPTHS of.hell I leave.be HIND","-+--+--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","15","the DEPTHS of.hell I leave BE.HIND","-+--+-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","16","the DEPTHS of.hell I.LEAVE be HIND","-+--++-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","17","the DEPTHS of HELL i.leave BE.HIND","-+-+--++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","18","the DEPTHS of HELL.I leave.be HIND","-+-++--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","19","the DEPTHS of HELL.I leave BE.HIND","-+-++-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","20","the DEPTHS.OF hell.i LEAVE be HIND","-++--+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","21","the DEPTHS.OF hell I leave.be HIND","-++-+--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","22","the DEPTHS.OF hell I leave BE.HIND","-++-+-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","23","the DEPTHS.OF hell I.LEAVE be HIND","-++-++-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","24","the.depths OF hell.i LEAVE be.hind","--+--+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","25","the.depths OF hell.i LEAVE.BE hind","--+--++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","26","the.depths OF hell I.LEAVE be.hind","--+-++--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","27","the.depths OF.HELL i.leave BE hind","--++--+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","28","the.depths OF.HELL i LEAVE be.hind","--++-+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","29","the.depths OF.HELL i LEAVE.BE hind","--++-++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","30","the DEPTHS of.hell I.LEAVE be.hind","-+--++--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","31","the DEPTHS.OF hell.i LEAVE be.hind","-++--+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","32","the DEPTHS.OF hell.i LEAVE.BE hind","-++--++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","33","the DEPTHS.OF hell I.LEAVE be.hind","-++-++--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","34","the.depths OF.HELL i.leave BE.HIND","--++--++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","35","THE depths OF hell I leave BE hind","+-+-+-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","36","THE depths.of HELL i LEAVE be HIND","+--+-+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","37","THE depths OF hell.i LEAVE be HIND","+-+--+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","38","THE depths OF hell I leave.be HIND","+-+-+--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","39","THE depths OF hell I leave BE.HIND","+-+-+-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","40","THE depths OF hell I.LEAVE be HIND","+-+-++-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","41","THE depths OF.HELL i LEAVE be HIND","+-++-+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","42","THE.DEPTHS of HELL i LEAVE be HIND","++-+-+-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","43","THE depths.of HELL i.leave BE hind","+--+--+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","44","THE depths.of HELL i LEAVE be.hind","+--+-+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","45","THE depths.of HELL i LEAVE.BE hind","+--+-++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","46","THE depths.of HELL.I leave BE hind","+--++-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","47","THE depths OF hell.i LEAVE be.hind","+-+--+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","48","THE depths OF hell.i LEAVE.BE hind","+-+--++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","49","THE depths OF hell I.LEAVE be.hind","+-+-++--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","50","THE depths OF.HELL i.leave BE hind","+-++--+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","51","THE depths OF.HELL i LEAVE be.hind","+-++-+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","52","THE depths OF.HELL i LEAVE.BE hind","+-++-++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","53","THE.DEPTHS of.hell I leave BE hind","++--+-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","54","THE.DEPTHS of HELL i.leave BE hind","++-+--+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","55","THE.DEPTHS of HELL i LEAVE be.hind","++-+-+--","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","56","THE.DEPTHS of HELL i LEAVE.BE hind","++-+-++-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","57","THE.DEPTHS of HELL.I leave BE hind","++-++-+-","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","58","THE depths.of HELL i.leave BE.HIND","+--+--++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","59","THE depths.of HELL.I leave.be HIND","+--++--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","60","THE depths.of HELL.I leave BE.HIND","+--++-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","61","THE depths OF.HELL i.leave BE.HIND","+-++--++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","62","THE.DEPTHS of.hell I leave.be HIND","++--+--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","63","THE.DEPTHS of.hell I leave BE.HIND","++--+-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","64","THE.DEPTHS of.hell I.LEAVE be HIND","++--++-+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","65","THE.DEPTHS of HELL i.leave BE.HIND","++-+--++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","66","THE.DEPTHS of HELL.I leave.be HIND","++-++--+","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","67","THE.DEPTHS of HELL.I leave BE.HIND","++-++-++","-+-+-+-+","8","68","","","","","","","","","",""
"5","11","the depths of Hell i leave behind!","68","THE.DEPTHS of.hell I.LEAVE be.hind","++--++--","-+-+-+-+","8","68","","","","","","","","","",""
"5","12","Could this be Light?!","1","could THIS be LIGHT","-+-+","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","5","could.this BE light","--+-","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","6","could THIS be.light","-+--","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","7","could THIS.BE light","-++-","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","17","could.this BE.LIGHT","--++","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","21","COULD this BE light","+-+-","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","25","COULD this.be LIGHT","+--+","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","26","COULD this BE.LIGHT","+-++","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","27","COULD.THIS be LIGHT","++-+","---+","4","10","","","","","","","","","",""
"5","12","Could this be Light?!","37","COULD.THIS be.light","++--","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","1","am I not BLIND","-+-+","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","3","am.i NOT blind","--+-","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","4","am I not.blind","-+--","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","5","am I.NOT blind","-++-","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","9","am.i NOT.BLIND","--++","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","11","AM i NOT blind","+-+-","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","13","AM i.not BLIND","+--+","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","14","AM i NOT.BLIND","+-++","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","15","AM.I not BLIND","++-+","---+","4","10","","","","","","","","","",""
"5","13","am i Not blind ?","19","AM.I not.blind","++--","---+","4","10","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","1","the HEAVEN that I hoped TO find","-+-+-+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","2","the HEA ven THAT i HOPED to FIND","-+-+-+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","5","the.hea VEN that I hoped TO find","--+-+-+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","6","the HEA ven.that I hoped TO find","-+--+-+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","7","the HEA ven THAT i.hoped TO find","-+-+--+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","8","the HEA ven THAT i HOPED to.find","-+-+-+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","9","the HEA ven THAT i HOPED.TO find","-+-+-++-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","10","the HEA ven THAT.I hoped TO find","-+-++-+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","11","the HEA.VEN that I hoped TO find","-++-+-+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","19","the.heaven THAT i HOPED to FIND","--+-+-+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","20","the HEAVEN that.i HOPED to FIND","-+--+-+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","21","the HEAVEN that I hoped.to FIND","-+-+--+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","22","the HEAVEN that I hoped TO.FIND","-+-+-++","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","23","the HEAVEN that I.HOPED to FIND","-+-++-+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","24","the HEAVEN.THAT i HOPED to FIND","-++-+-+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","31","the.hea VEN that.i HOPED to FIND","--+--+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","32","the.hea VEN that I hoped.to FIND","--+-+--+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","33","the.hea VEN that I hoped TO.FIND","--+-+-++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","34","the.hea VEN that I.HOPED to FIND","--+-++-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","35","the.hea VEN.THAT i HOPED to FIND","--++-+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","36","the HEA ven.that I hoped.to FIND","-+--+--+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","37","the HEA ven.that I hoped TO.FIND","-+--+-++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","38","the HEA ven.that I.HOPED to FIND","-+--++-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","39","the HEA ven THAT i.hoped TO.FIND","-+-+--++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","40","the HEA ven THAT.I hoped.to FIND","-+-++--+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","41","the HEA ven THAT.I hoped TO.FIND","-+-++-++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","42","the HEA.VEN that.i HOPED to FIND","-++--+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","43","the HEA.VEN that I hoped.to FIND","-++-+--+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","44","the HEA.VEN that I hoped TO.FIND","-++-+-++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","45","the HEA.VEN that I.HOPED to FIND","-++-++-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","61","the.heaven THAT i.hoped TO find","--+--+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","62","the.heaven THAT i HOPED to.find","--+-+--","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","63","the.heaven THAT i HOPED.TO find","--+-++-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","64","the.heaven THAT.I hoped TO find","--++-+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","65","the HEAVEN that.i HOPED to.find","-+--+--","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","66","the HEAVEN that.i HOPED.TO find","-+--++-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","67","the HEAVEN that I.HOPED to.find","-+-++--","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","68","the HEAVEN.THAT i.hoped TO find","-++--+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","69","the HEAVEN.THAT i HOPED to.find","-++-+--","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","70","the HEAVEN.THAT i HOPED.TO find","-++-++-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","81","the.hea VEN that.i HOPED to.find","--+--+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","82","the.hea VEN that.i HOPED.TO find","--+--++-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","83","the.hea VEN that I.HOPED to.find","--+-++--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","84","the.hea VEN.THAT i.hoped TO find","--++--+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","85","the.hea VEN.THAT i HOPED to.find","--++-+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","86","the.hea VEN.THAT i HOPED.TO find","--++-++-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","87","the HEA ven.that I.HOPED to.find","-+--++--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","88","the HEA.VEN that.i HOPED to.find","-++--+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","89","the HEA.VEN that.i HOPED.TO find","-++--++-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","90","the HEA.VEN that I.HOPED to.find","-++-++--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","101","the.heaven THAT i.hoped TO.FIND","--+--++","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","102","the.heaven THAT.I hoped.to FIND","--++--+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","103","the.heaven THAT.I hoped TO.FIND","--++-++","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","104","the HEAVEN.THAT i.hoped TO.FIND","-++--++","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","109","the.hea VEN.THAT i.hoped TO.FIND","--++--++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","111","THE heaven THAT i HOPED to FIND","+-+-+-+","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","112","THE hea VEN that I hoped TO find","+-+-+-+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","115","THE hea.ven THAT i HOPED to FIND","+--+-+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","116","THE hea VEN that.i HOPED to FIND","+-+--+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","117","THE hea VEN that I hoped.to FIND","+-+-+--+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","118","THE hea VEN that I hoped TO.FIND","+-+-+-++","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","119","THE hea VEN that I.HOPED to FIND","+-+-++-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","120","THE hea VEN.THAT i HOPED to FIND","+-++-+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","121","THE.HEA ven THAT i HOPED to FIND","++-+-+-+","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","129","THE heaven.that I hoped TO find","+--+-+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","130","THE heaven THAT i.hoped TO find","+-+--+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","131","THE heaven THAT i HOPED to.find","+-+-+--","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","132","THE heaven THAT i HOPED.TO find","+-+-++-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","133","THE heaven THAT.I hoped TO find","+-++-+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","134","THE.HEAVEN that I hoped TO find","++-+-+-","-+--+-+","7","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","141","THE hea.ven THAT i.hoped TO find","+--+--+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","142","THE hea.ven THAT i HOPED to.find","+--+-+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","143","THE hea.ven THAT i HOPED.TO find","+--+-++-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","144","THE hea.ven THAT.I hoped TO find","+--++-+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","145","THE hea VEN that.i HOPED to.find","+-+--+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","146","THE hea VEN that.i HOPED.TO find","+-+--++-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","147","THE hea VEN that I.HOPED to.find","+-+-++--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","148","THE hea VEN.THAT i.hoped TO find","+-++--+-","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","149","THE hea VEN.THAT i HOPED to.find","+-++-+--","-+---+-+","8","110","","","","","","","","","",""
"5","14","the Heaven that i hoped to find","150","THE hea VEN.THAT i HOPED.TO find","+-++-++-","-+---+-+","8","110","","","","","","","","","",""
