"Stanza","Line","Line Text","Parse Rank","Parse Text","Parse Meter","Parse Stress","Length (#sylls)","Ambiguity (#parses)","Tension (#viols)","*w stress","*s unstress","*unres within","*foot size","*unres across","*w peak","*s trough","*pentameter","*iambic"
"1","6","loyalty; the desire, hard-wired,","800","LOY al.ty the DE.SI re hard WI.RED","+---++--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","801","LOY al.ty the DE.SI re HARD wi.red","+---++-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","802","LOY al.ty the DE.SI re HARD.WI red","+---++-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","803","LOY al.ty THE de.si RE hard.wi RED","+--+--+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","804","LOY al.ty THE de.si RE hard WI.RED","+--+--+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","805","LOY al.ty THE de.si RE HARD wi.red","+--+--++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","806","LOY al.ty THE de.si RE HARD.WI red","+--+--+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","807","LOY al.ty THE de SI.RE hard.wi RED","+--+-++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","808","LOY al.ty THE de SI.RE hard WI.RED","+--+-++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","809","LOY al.ty THE de SI.RE HARD wi.red","+--+-+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","810","LOY al.ty THE de SI.RE HARD.WI red","+--+-++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","811","LOY al.ty THE.DE si.re hard WI red","+--++---+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","812","LOY al.ty THE.DE si.re HARD wi RED","+--++--+-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","813","LOY al.ty THE.DE si RE hard.wi RED","+--++-+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","814","LOY al.ty THE.DE si RE hard WI.RED","+--++-+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","815","LOY al.ty THE.DE si RE HARD wi.red","+--++-++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","816","LOY al.ty THE.DE si RE HARD.WI red","+--++-+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","817","LOY al TY the.de SI.RE hard.wi RED","+-+--++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","818","LOY al TY the.de SI.RE hard WI.RED","+-+--++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","819","LOY al TY the.de SI.RE HARD wi.red","+-+--+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","820","LOY al TY the.de SI.RE HARD.WI red","+-+--++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","821","LOY al TY THE.DE si.re hard.wi RED","+-+++----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","822","LOY al TY THE.DE si.re hard WI.RED","+-+++---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","823","LOY al TY THE.DE si.re HARD wi.red","+-+++--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","824","LOY al TY THE.DE si.re HARD.WI red","+-+++--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","825","LOY.AL ty the.de SI re hard.wi RED","++---+---+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","826","LOY.AL ty the.de SI re hard WI.RED","++---+--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","827","LOY.AL ty the.de SI re HARD wi.red","++---+-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","828","LOY.AL ty the.de SI re HARD.WI red","++---+-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","829","LOY.AL ty the.de SI.RE hard WI red","++---++-+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","830","LOY.AL ty the.de SI.RE HARD wi RED","++---+++-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","831","LOY.AL ty the DE si.re hard.wi RED","++--+----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","832","LOY.AL ty the DE si.re hard WI.RED","++--+---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","833","LOY.AL ty the DE si.re HARD wi.red","++--+--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","834","LOY.AL ty the DE si.re HARD.WI red","++--+--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","835","LOY.AL ty the DE.SI re hard.wi RED","++--++---+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","836","LOY.AL ty the DE.SI re hard WI.RED","++--++--++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","837","LOY.AL ty the DE.SI re HARD wi.red","++--++-+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","838","LOY.AL ty the DE.SI re HARD.WI red","++--++-++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","839","LOY.AL ty THE de.si RE hard.wi RED","++-+--+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","840","LOY.AL ty THE de.si RE hard WI.RED","++-+--+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","841","LOY.AL ty THE de.si RE HARD wi.red","++-+--++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","842","LOY.AL ty THE de.si RE HARD.WI red","++-+--+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","843","LOY.AL ty THE de SI.RE hard.wi RED","++-+-++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","844","LOY.AL ty THE de SI.RE hard WI.RED","++-+-++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","845","LOY.AL ty THE de SI.RE HARD wi.red","++-+-+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","846","LOY.AL ty THE de SI.RE HARD.WI red","++-+-++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","847","LOY.AL ty THE.DE si.re hard WI red","++-++---+-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","848","LOY.AL ty THE.DE si.re HARD wi RED","++-++--+-+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","849","LOY.AL ty THE.DE si RE hard.wi RED","++-++-+--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","850","LOY.AL ty THE.DE si RE hard WI.RED","++-++-+-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","851","LOY.AL ty THE.DE si RE HARD wi.red","++-++-++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","852","LOY.AL ty THE.DE si RE HARD.WI red","++-++-+++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","853","LOY al.ty the.de SI re hard.wired","+----+---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","855","LOY al.ty the.de SI re HARD.WIRED","+----+-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","857","LOY al.ty the.de SIRE HARD wi.red","+----++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","859","LOY al.ty the.de SI.RE HARD wired","+----+++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","861","LOY al.ty the DE si.re hard.wired","+---+----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","863","LOY al.ty the DE.SI re hard.wired","+---++---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","865","LOY al.ty the DE.SI re HARD.WIRED","+---++-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","867","LOY al.ty the DE.SIRE HARD wi.red","+---+++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","868","LOY al.ty the DE.SIRE HARD.WI red","+---++++-","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","869","LOY al.ty THE de.sire hard.wi RED","+--+----+","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","870","LOY al.ty THE de.sire hard WI.RED","+--+---++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","871","LOY al.ty THE de.si RE hard.wired","+--+--+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","874","LOY al.ty THE de.si RE HARD.WIRED","+--+--+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","876","LOY al.ty THE de SI.RE HARD.WIRED","+--+-++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","877","LOY al.ty THE.DE si.re hard WIRED","+--++---+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","880","LOY al.ty THE.DE sire hard WI.RED","+--++--++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","881","LOY al.ty THE.DE si RE hard.wired","+--++-+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","884","LOY al.ty THE.DE si RE HARD.WIRED","+--++-+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","886","LOY al TY the.de SI.RE HARD.WIRED","+-+--++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","887","LOY al TY THE.DE si.re hard.wired","+-+++----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","889","LOY.AL ty the.de SI re hard.wired","++---+---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","891","LOY.AL ty the.de SI re HARD.WIRED","++---+-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","893","LOY.AL ty the.de SIRE HARD wi.red","++---++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","895","LOY.AL ty the.de SI.RE HARD wired","++---+++-","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","897","LOY.AL ty the DE si.re hard.wired","++--+----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","899","LOY.AL ty the DE.SI re hard.wired","++--++---","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","901","LOY.AL ty the DE.SI re HARD.WIRED","++--++-++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","903","LOY.AL ty the DE.SIRE HARD wi.red","++--+++--","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","904","LOY.AL ty the DE.SIRE HARD.WI red","++--++++-","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","905","LOY.AL ty THE de.sire hard.wi RED","++-+----+","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","906","LOY.AL ty THE de.sire hard WI.RED","++-+---++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","907","LOY.AL ty THE de.si RE hard.wired","++-+--+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","910","LOY.AL ty THE de.si RE HARD.WIRED","++-+--+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","912","LOY.AL ty THE de SI.RE HARD.WIRED","++-+-++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","913","LOY.AL ty THE.DE si.re hard WIRED","++-++---+","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","916","LOY.AL ty THE.DE sire hard WI.RED","++-++--++","+----+++-","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","917","LOY.AL ty THE.DE si RE hard.wired","++-++-+--","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","920","LOY.AL ty THE.DE si RE HARD.WIRED","++-++-+++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","921","LOY al.ty the.de SIRE hard.wired","+----+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","922","LOY al.ty the.de SIRE HARD.WIRED","+----+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","923","LOY al.ty the DE.SIRE hard.wired","+---++--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","924","LOY al.ty the DE.SIRE HARD.WIRED","+---++++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","925","LOY al.ty THE de.sire hard.wired","+--+----","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","926","LOY al.ty THE de.sire HARD.WIRED","+--+--++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","927","LOY al.ty THE.DE sire hard.wired","+--++---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","928","LOY al.ty THE.DE sire HARD.WIRED","+--++-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","929","LOY.AL ty the.de SIRE hard.wired","++---+--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","930","LOY.AL ty the.de SIRE HARD.WIRED","++---+++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","931","LOY.AL ty the DE.SIRE hard.wired","++--++--","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","932","LOY.AL ty the DE.SIRE HARD.WIRED","++--++++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","933","LOY.AL ty THE de.sire hard.wired","++-+----","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","934","LOY.AL ty THE de.sire HARD.WIRED","++-+--++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","935","LOY.AL ty THE.DE sire hard.wired","++-++---","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","936","LOY.AL ty THE.DE sire HARD.WIRED","++-++-++","+----+++","8","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","937","LOY al.ty the.de SI.RE hard.wi RED","+----++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","938","LOY al.ty the.de SI.RE hard WI.RED","+----++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","939","LOY al.ty the.de SI.RE HARD wi.red","+----+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","940","LOY al.ty the.de SI.RE HARD.WI red","+----++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","941","LOY al.ty THE.DE si.re hard.wi RED","+--++----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","942","LOY al.ty THE.DE si.re hard WI.RED","+--++---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","943","LOY al.ty THE.DE si.re HARD wi.red","+--++--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","944","LOY al.ty THE.DE si.re HARD.WI red","+--++--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","945","LOY.AL ty the.de SI.RE hard.wi RED","++---++--+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","946","LOY.AL ty the.de SI.RE hard WI.RED","++---++-++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","947","LOY.AL ty the.de SI.RE HARD wi.red","++---+++--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","948","LOY.AL ty the.de SI.RE HARD.WI red","++---++++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","949","LOY.AL ty THE.DE si.re hard.wi RED","++-++----+","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","950","LOY.AL ty THE.DE si.re hard WI.RED","++-++---++","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","951","LOY.AL ty THE.DE si.re HARD wi.red","++-++--+--","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","952","LOY.AL ty THE.DE si.re HARD.WI red","++-++--++-","+----+-++-","10","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","954","LOY al.ty the.de SI.RE HARD.WIRED","+----++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","955","LOY al.ty THE.DE si.re hard.wired","+--++----","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","958","LOY.AL ty the.de SI.RE HARD.WIRED","++---++++","+----+-++","9","780","","","","","","","","","",""
"1","6","loyalty; the desire, hard-wired,","959","LOY.AL ty THE.DE si.re hard.wired","++-++----","+----+-++","9","780","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","1","to O bey dogs HAVE no GODS","-+--+-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","2","to O bey DOGS have NO gods","-+-+-+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","5","to.o BEY dogs HAVE no GODS","--+-+-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","6","to.o BEY DOGS have NO gods","--++-+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","7","to O bey dogs.have NO gods","-+---+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","8","to O bey dogs HAVE no.gods","-+--+--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","9","to O bey dogs HAVE.NO gods","-+--++-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","10","to O bey DOGS have.no GODS","-+-+--+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","11","to O bey DOGS have NO.GODS","-+-+-++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","12","to O bey DOGS.HAVE no GODS","-+-++-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","13","to O.BEY dogs HAVE no GODS","-++-+-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","14","to O.BEY DOGS have NO gods","-+++-+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","25","to.o BEY dogs.have NO gods","--+--+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","26","to.o BEY dogs HAVE no.gods","--+-+--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","27","to.o BEY dogs HAVE.NO gods","--+-++-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","28","to.o BEY DOGS have.no GODS","--++--+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","29","to.o BEY DOGS have NO.GODS","--++-++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","30","to.o BEY DOGS.HAVE no GODS","--+++-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","31","to O bey dogs.have NO.GODS","-+---++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","32","to O bey DOGS.HAVE no.gods","-+-++--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","33","to O.BEY dogs.have NO gods","-++--+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","34","to O.BEY dogs HAVE no.gods","-++-+--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","35","to O.BEY dogs HAVE.NO gods","-++-++-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","36","to O.BEY DOGS have.no GODS","-+++--+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","37","to O.BEY DOGS have NO.GODS","-+++-++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","38","to O.BEY DOGS.HAVE no GODS","-++++-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","53","to.o BEY dogs.have NO.GODS","--+--++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","54","to.o BEY DOGS.HAVE no.gods","--+++--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","55","to O.BEY dogs.have NO.GODS","-++--++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","56","to O.BEY DOGS.HAVE no.gods","-++++--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","61","TO o BEY dogs HAVE no GODS","+-+-+-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","62","TO o BEY DOGS have NO gods","+-++-+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","65","TO o.bey dogs HAVE no GODS","+---+-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","66","TO o.bey DOGS have NO gods","+--+-+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","67","TO o BEY dogs.have NO gods","+-+--+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","68","TO o BEY dogs HAVE no.gods","+-+-+--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","69","TO o BEY dogs HAVE.NO gods","+-+-++-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","70","TO o BEY DOGS have.no GODS","+-++--+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","71","TO o BEY DOGS have NO.GODS","+-++-++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","72","TO o BEY DOGS.HAVE no GODS","+-+++-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","73","TO.O bey dogs HAVE no GODS","++--+-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","74","TO.O bey DOGS have NO gods","++-+-+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","85","TO o.bey dogs.have NO gods","+----+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","86","TO o.bey dogs HAVE no.gods","+---+--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","87","TO o.bey dogs HAVE.NO gods","+---++-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","88","TO o.bey DOGS have.no GODS","+--+--+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","89","TO o.bey DOGS have NO.GODS","+--+-++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","90","TO o.bey DOGS.HAVE no GODS","+--++-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","91","TO o BEY dogs.have NO.GODS","+-+--++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","92","TO o BEY DOGS.HAVE no.gods","+-+++--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","93","TO.O bey dogs.have NO gods","++---+-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","94","TO.O bey dogs HAVE no.gods","++--+--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","95","TO.O bey dogs HAVE.NO gods","++--++-","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","96","TO.O bey DOGS have.no GODS","++-+--+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","97","TO.O bey DOGS have NO.GODS","++-+-++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","98","TO.O bey DOGS.HAVE no GODS","++-++-+","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","113","TO o.bey dogs.have NO.GODS","+----++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","114","TO o.bey DOGS.HAVE no.gods","+--++--","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","115","TO.O bey dogs.have NO.GODS","++---++","--++-++","7","60","","","","","","","","","",""
"1","7","to obey? Dogs have no gods,","116","TO.O bey DOGS.HAVE no.gods","++-++--","--++-++","7","60","","","","","","","","","",""
"1","8","know only to worship the hand","1","know ON ly TO wors HIP the HAND","-+-+-+-+","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","2","know.on LY to WORS hip THE hand","--+-+-+-","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","3","know ON ly.to WORS hip THE hand","-+--+-+-","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","4","know ON ly TO wors.hip THE hand","-+-+--+-","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","5","know ON ly TO wors HIP the.hand","-+-+-+--","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","6","know ON ly TO wors HIP.THE hand","-+-+-++-","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","7","know ON ly TO.WORS hip THE hand","-+-++-+-","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","8","know ON.LY to WORS hip THE hand","-++-+-+-","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","9","know.on LY to.wors HIP the HAND","--+--+-+","++--+--+","8","68","","","","","","","","","",""
"1","8","know only to worship the hand","10","know.on LY to WORS hip.the HAND","--+-+--+","++--+--+","8","68","","","","","","","","","",""
